type,speaker,start,end,text,word,word_position,confidence,overlap_duration
word,SPEAKER_00,61.27,61.39,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",play,2,0.9526013135910034,2.327
word,SPEAKER_00,61.39,61.59,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",any,3,0.9469773769378662,2.327
word,SPEAKER_00,61.59,62.09,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",school,4,0.36683595180511475,2.327
word,SPEAKER_00,62.09,62.53,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",football?,5,0.8303022384643555,2.327
word,SPEAKER_00,63.31,63.31,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon","Yeah,",6,0.7104275226593018,2.327
word,SPEAKER_00,63.31,64.33,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",what,7,0.5800276398658752,2.327
word,SPEAKER_00,64.33,64.67,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",do,8,0.5738680958747864,2.327
word,SPEAKER_00,64.67,64.73,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",you,9,0.9919137954711914,2.327
word,SPEAKER_00,64.73,64.87,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",play,10,0.9953327775001526,2.327
word,SPEAKER_00,64.87,65.03,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",for,11,0.9936742782592773,2.327
word,SPEAKER_00,65.03,65.77,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",team?,12,0.8265653848648071,2.327
word,SPEAKER_00,66.25,66.37,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",I'm,13,0.7438911199569702,2.327
word,SPEAKER_00,66.37,66.53,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",just,14,0.7995267510414124,2.327
word,SPEAKER_00,66.53,66.69,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",cool,15,0.20045964419841766,2.327
word,SPEAKER_00,66.69,66.89,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",team,16,0.9604464173316956,2.327
word,SPEAKER_00,66.89,67.03,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",but,17,0.3937515616416931,2.327
word,SPEAKER_00,67.03,67.13,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",I'm,18,0.89851975440979,2.327
word,SPEAKER_00,67.13,67.25,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",gonna,19,0.3546331226825714,2.327
word,SPEAKER_00,67.25,67.39,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",join,20,0.8698244690895081,2.327
word,SPEAKER_00,67.39,67.61,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",in,21,0.7631222605705261,2.327
word,SPEAKER_00,67.61,67.69,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",a,22,0.9400428533554077,2.327
word,SPEAKER_00,67.69,67.91,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",team,23,0.9836155772209167,2.327
word,SPEAKER_00,67.91,68.39,"Do you play any school football? Yeah, what do you play for team? I'm just cool team but I'm gonna join in a team soon",soon,24,0.9912034273147583,2.327
segment,SPEAKER_00,68.97,75.92,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",,,-0.5393294515190544,2.787
word,SPEAKER_00,68.97,69.41,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",So,0,0.5682146549224854,2.787
word,SPEAKER_00,69.41,69.81,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",how,1,0.8799412250518799,2.787
word,SPEAKER_00,69.81,69.95,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",often,2,0.9919955730438232,2.787
word,SPEAKER_00,69.95,70.11,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",do,3,0.9081467390060425,2.787
word,SPEAKER_00,70.11,70.21,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",you,4,0.9883918166160583,2.787
word,SPEAKER_00,70.21,70.23,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",play,5,0.9925509691238403,2.787
word,SPEAKER_00,70.23,70.41,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",for,6,0.9566051363945007,2.787
word,SPEAKER_00,70.41,70.49,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",the,7,0.5460414290428162,2.787
word,SPEAKER_00,70.49,70.65,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",school,8,0.9498533606529236,2.787
word,SPEAKER_00,70.65,71.67,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",team,9,0.975470781326294,2.787
word,SPEAKER_00,73.04,73.5,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",each,10,0.39924049377441406,2.787
word,SPEAKER_00,73.5,73.76,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",time,11,0.7562467455863953,2.787
word,SPEAKER_00,73.76,73.96,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",there's,12,0.896775096654892,2.787
word,SPEAKER_00,73.96,74.02,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",a,13,0.987788736820221,2.787
word,SPEAKER_00,74.02,74.24,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",match,14,0.9676584601402283,2.787
word,SPEAKER_00,74.24,74.5,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",here?,15,0.09528220444917679,2.787
word,SPEAKER_00,74.7,74.8,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match","Yeah,",16,0.892883837223053,2.787
word,SPEAKER_00,74.8,75.14,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match","yeah,",17,0.3189231753349304,2.787
word,SPEAKER_00,75.14,75.42,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",whenever,18,0.8590083122253418,2.787
word,SPEAKER_00,75.42,75.74,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",there's,19,0.9815652072429657,2.787
word,SPEAKER_00,75.74,75.92,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",a,20,0.5445685982704163,2.787
word,SPEAKER_00,75.92,75.92,"So how often do you play for the school team each time there's a match here? Yeah, yeah, whenever there's a match",match,21,0.9828694462776184,2.787
segment,SPEAKER_00,77.46,80.06,About twice a month maybe feet hands a month,,,-0.5393294515190544,2.117
word,SPEAKER_00,77.46,77.9,About twice a month maybe feet hands a month,About,0,0.0439126119017601,2.117
word,SPEAKER_00,77.9,78.34,About twice a month maybe feet hands a month,twice,1,0.7515120506286621,2.117
word,SPEAKER_00,78.34,78.5,About twice a month maybe feet hands a month,a,2,0.9906932711601257,2.117
word,SPEAKER_00,78.5,78.96,About twice a month maybe feet hands a month,month,3,0.9969679713249207,2.117
word,SPEAKER_00,78.96,79.3,About twice a month maybe feet hands a month,maybe,4,0.6811403632164001,2.117
word,SPEAKER_00,79.3,79.5,About twice a month maybe feet hands a month,feet,5,0.48631933331489563,2.117
word,SPEAKER_00,79.5,79.72,About twice a month maybe feet hands a month,hands,6,0.19559596478939056,2.117
word,SPEAKER_00,79.72,79.84,About twice a month maybe feet hands a month,a,7,0.9497557282447815,2.117
word,SPEAKER_00,79.84,80.06,About twice a month maybe feet hands a month,month,8,0.9975588321685791,2.117
segment,SPEAKER_01,80.9,84.12,"That was a good. Yeah, after school or something after school after school",,,-0.5393294515190544,2.161
word,SPEAKER_01,80.9,81.06,"That was a good. Yeah, after school or something after school after school",That,0,0.002158533316105604,2.161
word,SPEAKER_01,81.06,81.2,"That was a good. Yeah, after school or something after school after school",was,1,0.7125653624534607,2.161
word,SPEAKER_01,81.2,81.64,"That was a good. Yeah, after school or something after school after school",a,2,0.28769323229789734,2.161
word,SPEAKER_01,81.64,81.64,"That was a good. Yeah, after school or something after school after school",good.,3,0.4422115087509155,2.161
word,SPEAKER_01,81.72,82.16,"That was a good. Yeah, after school or something after school after school","Yeah,",4,0.6197707056999207,2.161
word,SPEAKER_01,82.16,82.44,"That was a good. Yeah, after school or something after school after school",after,5,0.32963886857032776,2.161
word,SPEAKER_01,82.44,82.7,"That was a good. Yeah, after school or something after school after school",school,6,0.984602689743042,2.161
word,SPEAKER_01,82.7,82.88,"That was a good. Yeah, after school or something after school after school",or,7,0.2685287594795227,2.161
word,SPEAKER_01,82.88,83.08,"That was a good. Yeah, after school or something after school after school",something,8,0.0978923812508583,2.161
word,SPEAKER_01,83.08,83.36,"That was a good. Yeah, after school or something after school after school",after,9,0.9079098701477051,2.161
word,SPEAKER_01,83.36,83.68,"That was a good. Yeah, after school or something after school after school",school,10,0.9904813170433044,2.161
word,SPEAKER_01,83.68,83.9,"That was a good. Yeah, after school or something after school after school",after,11,0.8475779891014099,2.161
word,SPEAKER_01,83.9,84.12,"That was a good. Yeah, after school or something after school after school",school,12,0.9962006211280823,2.161
segment,SPEAKER_01,84.12,88.42,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",,,-0.5764664500212866,0.911
word,SPEAKER_01,84.12,84.38,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?","Yeah,",0,0.19118809700012207,0.911
word,SPEAKER_01,84.38,84.76,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?","yeah,",1,0.3930782377719879,0.911
word,SPEAKER_01,84.76,84.98,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",so,2,0.32397782802581787,0.911
word,SPEAKER_01,84.98,85.5,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",awesome.,3,0.4755988121032715,0.911
word,SPEAKER_01,85.64,85.86,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",What,4,0.4856489896774292,0.911
word,SPEAKER_01,85.86,86.1,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",position,5,0.9845886826515198,0.911
word,SPEAKER_01,86.1,86.28,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",do,6,0.902377724647522,0.911
word,SPEAKER_01,86.28,86.34,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",you,7,0.9623416662216187,0.911
word,SPEAKER_01,86.34,86.52,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",play?,8,0.8604414463043213,0.911
word,SPEAKER_01,87.46,87.82,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",Keeper.,9,0.5265038758516312,0.911
word,SPEAKER_01,87.9,88.0,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",Are,10,0.6012647747993469,0.911
word,SPEAKER_01,88.0,88.0,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",you,11,0.997721254825592,0.911
word,SPEAKER_01,88.0,88.42,"Yeah, yeah, so awesome. What position do you play? Keeper. Are you really?",really?,12,0.9781977534294128,0.911
segment,SPEAKER_01,89.32,91.72,"Did you hear? Yeah, okay, but I'm bad",,,-0.5764664500212866,1.07
word,SPEAKER_01,89.32,89.48,"Did you hear? Yeah, okay, but I'm bad",Did,0,0.13903175294399261,1.07
word,SPEAKER_01,89.48,89.5,"Did you hear? Yeah, okay, but I'm bad",you,1,0.9877606630325317,1.07
word,SPEAKER_01,89.5,89.78,"Did you hear? Yeah, okay, but I'm bad",hear?,2,0.36812257766723633,1.07
word,SPEAKER_01,90.04,90.34,"Did you hear? Yeah, okay, but I'm bad","Yeah,",3,0.85554039478302,1.07
word,SPEAKER_01,90.7,91.0,"Did you hear? Yeah, okay, but I'm bad","okay,",4,0.6679111123085022,1.07
word,SPEAKER_01,91.12,91.2,"Did you hear? Yeah, okay, but I'm bad",but,5,0.17358578741550446,1.07
word,SPEAKER_01,91.2,91.34,"Did you hear? Yeah, okay, but I'm bad",I'm,6,0.8765117526054382,1.07
word,SPEAKER_01,91.34,91.72,"Did you hear? Yeah, okay, but I'm bad",bad,7,0.56280517578125,1.07
segment,SPEAKER_01,92.94,95.36,You got you was I'm bad,,,-0.5764664500212866,1.418
word,SPEAKER_01,92.94,93.3,You got you was I'm bad,You,0,0.07163230329751968,1.418
word,SPEAKER_01,93.3,93.44,You got you was I'm bad,got,1,0.45161643624305725,1.418
word,SPEAKER_01,93.44,93.62,You got you was I'm bad,you,2,0.488168865442276,1.418
word,SPEAKER_01,93.62,93.78,You got you was I'm bad,was,3,0.7607481479644775,1.418
word,SPEAKER_01,93.78,93.96,You got you was I'm bad,I'm,4,0.7067775428295135,1.418
word,SPEAKER_01,93.96,95.36,You got you was I'm bad,bad,5,0.7061119079589844,1.418
segment,SPEAKER_00,95.74,99.26,It's not that we've been playing in gold since probably eight,,,-0.5764664500212866,1.384
word,SPEAKER_00,95.74,96.1,It's not that we've been playing in gold since probably eight,It's,0,0.5173457376658916,1.384
word,SPEAKER_00,96.1,96.1,It's not that we've been playing in gold since probably eight,not,1,0.3300739526748657,1.384
word,SPEAKER_00,96.1,96.26,It's not that we've been playing in gold since probably eight,that,2,0.14526572823524475,1.384
word,SPEAKER_00,96.26,96.36,It's not that we've been playing in gold since probably eight,we've,3,0.8646468818187714,1.384
word,SPEAKER_00,96.36,96.46,It's not that we've been playing in gold since probably eight,been,4,0.9980617165565491,1.384
word,SPEAKER_00,96.46,96.62,It's not that we've been playing in gold since probably eight,playing,5,0.6248466968536377,1.384
word,SPEAKER_00,96.62,96.84,It's not that we've been playing in gold since probably eight,in,6,0.7646072506904602,1.384
word,SPEAKER_00,96.84,97.24,It's not that we've been playing in gold since probably eight,gold,7,0.7934204339981079,1.384
word,SPEAKER_00,97.24,97.96,It's not that we've been playing in gold since probably eight,since,8,0.7657906413078308,1.384
word,SPEAKER_00,97.96,98.42,It's not that we've been playing in gold since probably eight,probably,9,0.5660293102264404,1.384
word,SPEAKER_00,98.42,99.26,It's not that we've been playing in gold since probably eight,eight,10,0.1504795104265213,1.384
segment,SPEAKER_00,99.26,102.6,And you're good. Yeah,,,-0.5764664500212866,0.337
word,SPEAKER_00,99.26,99.4,And you're good. Yeah,And,0,0.1254265308380127,0.337
word,SPEAKER_00,99.4,100.72,And you're good. Yeah,you're,1,0.8357682824134827,0.337
word,SPEAKER_00,100.72,101.16,And you're good. Yeah,good.,2,0.9852541089057922,0.337
word,SPEAKER_00,102.24,102.6,And you're good. Yeah,Yeah,3,0.9640453457832336,0.337
segment,SPEAKER_01,102.6,106.66,So it's just why you reckon to team how it's best didn't mean you can't be saying that,,,-0.5764664500212866,3.455
word,SPEAKER_01,102.6,103.1,So it's just why you reckon to team how it's best didn't mean you can't be saying that,So,0,0.5617935657501221,3.455
word,SPEAKER_01,103.1,103.58,So it's just why you reckon to team how it's best didn't mean you can't be saying that,it's,1,0.612685851752758,3.455
word,SPEAKER_01,103.58,103.64,So it's just why you reckon to team how it's best didn't mean you can't be saying that,just,2,0.13726577162742615,3.455
word,SPEAKER_01,103.64,103.68,So it's just why you reckon to team how it's best didn't mean you can't be saying that,why,3,0.79591304063797,3.455
word,SPEAKER_01,103.68,103.8,So it's just why you reckon to team how it's best didn't mean you can't be saying that,you,4,0.9840212464332581,3.455
word,SPEAKER_01,103.8,104.02,So it's just why you reckon to team how it's best didn't mean you can't be saying that,reckon,5,0.4937664568424225,3.455
word,SPEAKER_01,104.02,104.16,So it's just why you reckon to team how it's best didn't mean you can't be saying that,to,6,0.3450058400630951,3.455
word,SPEAKER_01,104.16,104.24,So it's just why you reckon to team how it's best didn't mean you can't be saying that,team,7,0.04026218131184578,3.455
word,SPEAKER_01,104.24,104.42,So it's just why you reckon to team how it's best didn't mean you can't be saying that,how,8,0.09482326358556747,3.455
word,SPEAKER_01,104.42,104.6,So it's just why you reckon to team how it's best didn't mean you can't be saying that,it's,9,0.5222227424383163,3.455
word,SPEAKER_01,104.6,105.0,So it's just why you reckon to team how it's best didn't mean you can't be saying that,best,10,0.4612663984298706,3.455
word,SPEAKER_01,105.0,105.88,So it's just why you reckon to team how it's best didn't mean you can't be saying that,didn't,11,0.5603877268731594,3.455
word,SPEAKER_01,105.88,106.08,So it's just why you reckon to team how it's best didn't mean you can't be saying that,mean,12,0.2658703327178955,3.455
word,SPEAKER_01,106.08,106.12,So it's just why you reckon to team how it's best didn't mean you can't be saying that,you,13,0.9133907556533813,3.455
word,SPEAKER_01,106.12,106.28,So it's just why you reckon to team how it's best didn't mean you can't be saying that,can't,14,0.9901609122753143,3.455
word,SPEAKER_01,106.28,106.44,So it's just why you reckon to team how it's best didn't mean you can't be saying that,be,15,0.9531506299972534,3.455
word,SPEAKER_01,106.44,106.56,So it's just why you reckon to team how it's best didn't mean you can't be saying that,saying,16,0.7884868383407593,3.455
word,SPEAKER_01,106.56,106.66,So it's just why you reckon to team how it's best didn't mean you can't be saying that,that,17,0.9591047167778015,3.455
segment,SPEAKER_00,106.66,111.24,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",,,-0.5764664500212866,2.194
word,SPEAKER_00,106.66,106.78,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",I,0,0.6248602271080017,2.194
word,SPEAKER_00,106.78,106.84,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",mean,1,0.9957864880561829,2.194
word,SPEAKER_00,106.84,106.94,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",how,2,0.5187594294548035,2.194
word,SPEAKER_00,106.94,107.1,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",many,3,0.965360701084137,2.194
word,SPEAKER_00,107.1,107.28,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",goals,4,0.3359317481517792,2.194
word,SPEAKER_00,107.28,107.46,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",have,5,0.25297221541404724,2.194
word,SPEAKER_00,107.46,107.58,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",they,6,0.9768224954605103,2.194
word,SPEAKER_00,107.58,107.92,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",considered?,7,0.43114161491394043,2.194
word,SPEAKER_00,108.32,108.52,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah","Yeah,",8,0.9333358407020569,2.194
word,SPEAKER_00,108.86,108.9,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",it's,9,0.9244267642498016,2.194
word,SPEAKER_00,108.9,109.04,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",only,10,0.8367204666137695,2.194
word,SPEAKER_00,109.04,109.28,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",since,11,0.9770687222480774,2.194
word,SPEAKER_00,109.28,109.52,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",fared,12,0.3362365663051605,2.194
word,SPEAKER_00,109.52,109.66,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",and,13,0.41952118277549744,2.194
word,SPEAKER_00,109.66,109.82,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",then,14,0.34755560755729675,2.194
word,SPEAKER_00,109.82,109.9,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",it's,15,0.7284175008535385,2.194
word,SPEAKER_00,109.9,110.04,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",gone,16,0.8927421569824219,2.194
word,SPEAKER_00,110.04,110.54,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",though.,17,0.3857680559158325,2.194
word,SPEAKER_00,110.88,111.24,"I mean how many goals have they considered? Yeah, it's only since fared and then it's gone though. Yeah",Yeah,18,0.989887535572052,2.194
segment,SPEAKER_01,111.24,114.52,So what they're gonna do about that? Well,,,-0.4866753114121301,1.046
word,SPEAKER_01,111.24,111.74,So what they're gonna do about that? Well,So,0,0.2362104207277298,1.046
word,SPEAKER_01,111.74,111.86,So what they're gonna do about that? Well,what,1,0.7323824763298035,1.046
word,SPEAKER_01,111.86,112.1,So what they're gonna do about that? Well,they're,2,0.6981036961078644,1.046
word,SPEAKER_01,112.1,112.1,So what they're gonna do about that? Well,gonna,3,0.5890981554985046,1.046
word,SPEAKER_01,112.1,112.28,So what they're gonna do about that? Well,do,4,0.9954819679260254,1.046
word,SPEAKER_01,112.28,112.44,So what they're gonna do about that? Well,about,5,0.7912805676460266,1.046
word,SPEAKER_01,112.44,114.0,So what they're gonna do about that? Well,that?,6,0.9710949063301086,1.046
word,SPEAKER_01,114.34,114.52,So what they're gonna do about that? Well,Well,7,0.9212117791175842,1.046
segment,SPEAKER_00,115.76,119.1,Where's Brown's back after the injury that he had last season so,,,-0.4866753114121301,1.738
word,SPEAKER_00,115.76,116.24,Where's Brown's back after the injury that he had last season so,Where's,0,0.5223076455295086,1.738
word,SPEAKER_00,116.24,116.52,Where's Brown's back after the injury that he had last season so,Brown's,1,0.4403132498264313,1.738
word,SPEAKER_00,116.52,116.6,Where's Brown's back after the injury that he had last season so,back,2,0.8760275840759277,1.738
word,SPEAKER_00,116.6,116.84,Where's Brown's back after the injury that he had last season so,after,3,0.9704914689064026,1.738
word,SPEAKER_00,116.84,117.06,Where's Brown's back after the injury that he had last season so,the,4,0.878128170967102,1.738
word,SPEAKER_00,117.06,117.38,Where's Brown's back after the injury that he had last season so,injury,5,0.8871284127235413,1.738
word,SPEAKER_00,117.38,118.06,Where's Brown's back after the injury that he had last season so,that,6,0.8158649206161499,1.738
word,SPEAKER_00,118.06,118.18,Where's Brown's back after the injury that he had last season so,he,7,0.8495920896530151,1.738
word,SPEAKER_00,118.18,118.3,Where's Brown's back after the injury that he had last season so,had,8,0.9912074208259583,1.738
word,SPEAKER_00,118.3,118.54,Where's Brown's back after the injury that he had last season so,last,9,0.9396251440048218,1.738
word,SPEAKER_00,118.54,118.86,Where's Brown's back after the injury that he had last season so,season,10,0.9462597966194153,1.738
word,SPEAKER_00,118.86,119.1,Where's Brown's back after the injury that he had last season so,so,11,0.32116368412971497,1.738
segment,SPEAKER_00,120.34,126.22,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",,,-0.4866753114121301,3.814
word,SPEAKER_00,120.34,120.76,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap","Yeah,",0,0.3597595989704132,3.814
word,SPEAKER_00,120.76,120.92,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",I,1,0.2340576946735382,3.814
word,SPEAKER_00,120.92,120.92,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",mean,2,0.45630618929862976,3.814
word,SPEAKER_00,120.92,121.12,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",playing,3,0.516674816608429,3.814
word,SPEAKER_00,121.12,121.3,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",that,4,0.9763318300247192,3.814
word,SPEAKER_00,121.3,121.44,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",world,5,0.6510230302810669,3.814
word,SPEAKER_00,121.44,121.6,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",but,6,0.43635326623916626,3.814
word,SPEAKER_00,121.6,121.62,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",I,7,0.9690491557121277,3.814
word,SPEAKER_00,121.62,121.8,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",think,8,0.8042967915534973,3.814
word,SPEAKER_00,121.8,122.06,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",he'll,9,0.8558980226516724,3.814
word,SPEAKER_00,122.06,122.34,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",improve,10,0.9938475489616394,3.814
word,SPEAKER_00,122.34,123.08,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",and,11,0.9553689956665039,3.814
word,SPEAKER_00,123.08,123.58,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",social,12,0.353392630815506,3.814
word,SPEAKER_00,123.58,123.82,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",has,13,0.42821186780929565,3.814
word,SPEAKER_00,123.82,124.02,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",come,14,0.9935245513916016,3.814
word,SPEAKER_00,124.02,124.86,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",back,15,0.9965264201164246,3.814
word,SPEAKER_00,124.86,125.24,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",and,16,0.5423685312271118,3.814
word,SPEAKER_00,125.24,125.36,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",he,17,0.9804434180259705,3.814
word,SPEAKER_00,125.36,125.5,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",can,18,0.20279090106487274,3.814
word,SPEAKER_00,125.5,125.88,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",play,19,0.9463868141174316,3.814
word,SPEAKER_00,125.88,126.08,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",in,20,0.814265251159668,3.814
word,SPEAKER_00,126.08,126.22,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",rap,21,0.12584660947322845,3.814
segment,SPEAKER_00,126.22,128.2,Meadow or Syracur so I think that,,,-0.4866753114121301,1.858
word,SPEAKER_00,126.22,126.5,Meadow or Syracur so I think that,Meadow,0,0.07633190462365746,1.858
word,SPEAKER_00,126.5,126.78,Meadow or Syracur so I think that,or,1,0.9396823048591614,1.858
word,SPEAKER_00,126.78,127.0,Meadow or Syracur so I think that,Syracur,2,0.4638466586669286,1.858
word,SPEAKER_00,127.0,127.48,Meadow or Syracur so I think that,so,3,0.5216889977455139,1.858
word,SPEAKER_00,127.48,127.8,Meadow or Syracur so I think that,I,4,0.8300527930259705,1.858
word,SPEAKER_00,127.8,127.96,Meadow or Syracur so I think that,think,5,0.9940890073776245,1.858
word,SPEAKER_00,127.96,128.2,Meadow or Syracur so I think that,that,6,0.9243772625923157,1.858
segment,SPEAKER_00,130.28,133.68,"Yeah, and so now then John O'Shea and Gary Neville",,,-0.4866753114121301,2.903
word,SPEAKER_00,130.28,130.76,"Yeah, and so now then John O'Shea and Gary Neville","Yeah,",0,0.7002477645874023,2.903
word,SPEAKER_00,131.22,131.24,"Yeah, and so now then John O'Shea and Gary Neville",and,1,0.30646637082099915,2.903
word,SPEAKER_00,131.24,131.38,"Yeah, and so now then John O'Shea and Gary Neville",so,2,0.6566547155380249,2.903
word,SPEAKER_00,131.38,131.6,"Yeah, and so now then John O'Shea and Gary Neville",now,3,0.25044313073158264,2.903
word,SPEAKER_00,131.6,132.14,"Yeah, and so now then John O'Shea and Gary Neville",then,4,0.5678520202636719,2.903
word,SPEAKER_00,132.14,132.32,"Yeah, and so now then John O'Shea and Gary Neville",John,5,0.34950777888298035,2.903
word,SPEAKER_00,132.32,132.72,"Yeah, and so now then John O'Shea and Gary Neville",O'Shea,6,0.4802340269088745,2.903
word,SPEAKER_00,132.72,132.94,"Yeah, and so now then John O'Shea and Gary Neville",and,7,0.9698824286460876,2.903
